,Year,Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier,TailNum,Origin,Dest,label,Dest_new,Origin_new
2332,2008,1,4,5,656,1,322,ABQ,DAL,1,15,1
2333,2008,1,4,5,2203,1,349,ABQ,DAL,1,15,1
2334,2008,1,4,5,1635,1,264,ABQ,DAL,1,15,1
2335,2008,1,4,5,1137,1,344,ABQ,DAL,1,15,1
2336,2008,1,4,5,1840,1,147,ABQ,DAL,1,15,1
2337,2008,1,4,5,1310,1,320,ABQ,DAL,1,15,1
2338,2008,1,4,5,1737,1,155,ABQ,DAL,1,15,1
2339,2008,1,4,5,942,1,292,ABQ,DAL,1,15,1
2340,2008,1,4,5,1757,1,52,ABQ,DEN,1,16,1
2341,2008,1,4,5,633,1,426,ABQ,DEN,0,16,1
2342,2008,1,4,5,1155,1,206,ABQ,DEN,1,16,1
2343,2008,1,4,5,614,1,156,ABQ,ELP,0,18,1
2344,2008,1,4,5,1739,1,314,ABQ,ELP,1,18,1
2345,2008,1,4,5,1002,1,251,ABQ,ELP,0,18,1
2346,2008,1,4,5,629,1,94,ABQ,HOU,0,21,1
2347,2008,1,4,5,1931,1,305,ABQ,HOU,1,21,1
2348,2008,1,4,5,1049,1,422,ABQ,HOU,0,21,1
2349,2008,1,4,5,1244,1,400,ABQ,LAS,0,28,1
2350,2008,1,4,5,2047,1,333,ABQ,LAS,1,28,1
2351,2008,1,4,5,949,1,141,ABQ,LAS,0,28,1
2352,2008,1,4,5,652,1,199,ABQ,LAS,1,28,1
2353,2008,1,4,5,1540,1,23,ABQ,LAS,1,28,1
2354,2008,1,4,5,1850,1,163,ABQ,LAS,1,28,1
2355,2008,1,4,5,1202,1,313,ABQ,LAS,1,28,1
2356,2008,1,4,5,1208,1,109,ABQ,LAX,1,29,1
2357,2008,1,4,5,1545,1,382,ABQ,LAX,1,29,1
2358,2008,1,4,5,729,1,150,ABQ,LAX,0,29,1
2359,2008,1,4,5,2101,1,172,ABQ,LAX,1,29,1
2360,2008,1,4,5,1607,1,128,ABQ,LBB,1,30,1
2361,2008,1,4,5,1617,1,139,ABQ,MAF,1,32,1
2362,2008,1,4,5,839,1,209,ABQ,MCI,1,33,1
2363,2008,1,4,5,2011,1,353,ABQ,MCI,1,33,1
2364,2008,1,4,5,909,1,218,ABQ,MCO,0,34,1
2365,2008,1,4,5,1305,1,175,ABQ,MCO,1,34,1
2366,2008,1,4,5,950,1,471,ABQ,MDW,1,35,1
2367,2008,1,4,5,1502,1,76,ABQ,MDW,1,35,1
2368,2008,1,4,5,1319,1,368,ABQ,OAK,0,38,1
2369,2008,1,4,5,1931,1,191,ABQ,OAK,1,38,1
2370,2008,1,4,5,728,1,396,ABQ,OAK,0,38,1
2371,2008,1,4,5,1804,1,474,ABQ,PDX,1,44,1
2372,2008,1,4,5,1203,1,398,ABQ,PHX,1,46,1
2373,2008,1,4,5,755,1,347,ABQ,PHX,0,46,1
2374,2008,1,4,5,1946,1,49,ABQ,PHX,1,46,1
2375,2008,1,4,5,1619,1,396,ABQ,PHX,1,46,1
2376,2008,1,4,5,1400,1,161,ABQ,PHX,0,46,1
2377,2008,1,4,5,1624,1,83,ABQ,PHX,1,46,1
2378,2008,1,4,5,2042,1,53,ABQ,PHX,0,46,1
2379,2008,1,4,5,905,1,291,ABQ,PHX,0,46,1
2380,2008,1,4,5,620,1,329,ABQ,PHX,0,46,1
2381,2008,1,4,5,1903,1,50,ABQ,PHX,1,46,1
2382,2008,1,4,5,1037,1,72,ABQ,PHX,0,46,1
2383,2008,1,4,5,1228,1,103,ABQ,SAN,1,52,1
2384,2008,1,4,5,2000,1,87,ABQ,SAN,1,52,1
2385,2008,1,4,5,702,1,185,ABQ,SAN,0,52,1
2386,2008,1,4,5,1923,1,421,ABQ,SEA,1,55,1
2387,2008,1,4,5,848,1,35,ABQ,SEA,1,55,1
2388,2008,1,4,5,1525,1,167,ABQ,SLC,1,58,1
2389,2008,1,4,5,915,1,405,ABQ,SLC,0,58,1
2390,2008,1,4,5,1048,1,358,ABQ,STL,1,61,1
2391,2008,1,4,5,1444,1,210,ABQ,TPA,1,62,1
2392,2008,1,4,5,1728,1,263,ABQ,TUS,1,64,1
2393,2008,1,4,5,1031,1,142,ABQ,TUS,1,64,1
2394,2008,1,4,5,1332,1,112,ALB,BWI,1,11,2
2395,2008,1,4,5,1020,1,360,ALB,BWI,1,11,2
2396,2008,1,4,5,1831,1,481,ALB,BWI,1,11,2
2397,2008,1,4,5,617,1,104,ALB,BWI,1,11,2
2398,2008,1,4,5,1518,1,334,ALB,BWI,1,11,2
2399,2008,1,4,5,830,1,409,ALB,BWI,0,11,2
2400,2008,1,4,5,2050,1,46,ALB,BWI,0,11,2
2401,2008,1,4,5,1136,1,455,ALB,LAS,1,28,2
2402,2008,1,4,5,1928,1,224,ALB,MCO,0,34,2
2403,2008,1,4,5,816,1,261,ALB,MCO,1,34,2
2404,2008,1,4,5,1225,1,77,ALB,MCO,1,34,2
2405,2008,1,4,5,700,1,177,ALB,MDW,0,35,2
2406,2008,1,4,5,1621,1,21,ALB,MDW,1,35,2
2407,2008,1,4,5,737,1,61,ALB,TPA,1,62,2
2408,2008,1,4,5,734,1,347,AMA,ABQ,0,1,3
2409,2008,1,4,5,627,1,302,AMA,DAL,0,15,3
2410,2008,1,4,5,1101,1,159,AMA,DAL,1,15,3
2411,2008,1,4,5,1355,1,289,AMA,DAL,0,15,3
2412,2008,1,4,5,1832,1,306,AMA,DAL,0,15,3
2413,2008,1,4,5,1254,1,372,AMA,DAL,0,15,3
2414,2008,1,4,5,1638,1,184,AMA,DAL,1,15,3
2415,2008,1,4,5,2013,1,330,AMA,DAL,0,15,3
2416,2008,1,4,5,826,1,305,AMA,DAL,0,15,3
2417,2008,1,4,5,1721,1,493,AMA,DEN,1,16,3
2418,2008,1,4,5,854,1,348,AMA,DEN,0,16,3
2419,2008,1,4,5,1144,1,341,AMA,LAS,0,28,3
2420,2008,1,4,5,713,1,345,AUS,BNA,1,7,4
2421,2008,1,4,5,2118,1,437,AUS,BNA,1,7,4
2422,2008,1,4,5,1048,1,492,AUS,BNA,0,7,4
2423,2008,1,4,5,1414,1,251,AUS,BWI,0,11,4
2424,2008,1,4,5,923,1,170,AUS,BWI,0,11,4
2425,2008,1,4,5,1045,1,368,AUS,DAL,0,15,4
2426,2008,1,4,5,631,1,287,AUS,DAL,1,15,4
2427,2008,1,4,5,1513,1,168,AUS,DAL,1,15,4
2428,2008,1,4,5,1356,1,336,AUS,DAL,1,15,4
2429,2008,1,4,5,1828,1,133,AUS,DAL,0,15,4
2430,2008,1,4,5,1644,1,145,AUS,DAL,1,15,4
2431,2008,1,4,5,857,1,352,AUS,DAL,0,15,4
2432,2008,1,4,5,2110,1,308,AUS,DAL,1,15,4
2433,2008,1,4,5,1544,1,306,AUS,DAL,0,15,4
2434,2008,1,4,5,803,1,159,AUS,DAL,0,15,4
2435,2008,1,4,5,1741,1,309,AUS,DAL,1,15,4
2436,2008,1,4,5,1943,1,300,AUS,DAL,1,15,4
2437,2008,1,4,5,1211,1,317,AUS,DAL,1,15,4
2438,2008,1,4,5,1450,1,111,AUS,DEN,1,16,4
2439,2008,1,4,5,1712,1,191,AUS,ELP,1,18,4
2440,2008,1,4,5,1946,1,139,AUS,ELP,1,18,4
2441,2008,1,4,5,726,1,471,AUS,ELP,1,18,4
2442,2008,1,4,5,1235,1,76,AUS,ELP,0,18,4
2443,2008,1,4,5,1440,1,133,AUS,HOU,0,21,4
2444,2008,1,4,5,626,1,290,AUS,HOU,0,21,4
2445,2008,1,4,5,1948,1,128,AUS,HOU,1,21,4
2446,2008,1,4,5,1714,1,457,AUS,HOU,1,21,4
2447,2008,1,4,5,1106,1,335,AUS,HOU,1,21,4
2448,2008,1,4,5,2108,1,57,AUS,HOU,1,21,4
2449,2008,1,4,5,823,1,452,AUS,HOU,0,21,4
2450,2008,1,4,5,1244,1,306,AUS,HRL,0,22,4
2451,2008,1,4,5,901,1,353,AUS,LAS,1,28,4
2452,2008,1,4,5,1116,1,305,AUS,LAS,0,28,4
2453,2008,1,4,5,1957,1,165,AUS,LAS,1,28,4
2454,2008,1,4,5,1157,1,248,AUS,LAX,1,29,4
2455,2008,1,4,5,1758,1,49,AUS,LBB,1,30,4
2456,2008,1,4,5,739,1,376,AUS,LBB,0,30,4
2457,2008,1,4,5,606,1,352,AUS,MAF,0,32,4
2458,2008,1,4,5,1633,1,292,AUS,MAF,0,32,4
2459,2008,1,4,5,1314,1,245,AUS,MCO,0,34,4
2460,2008,1,4,5,1818,1,186,AUS,MDW,1,35,4
2461,2008,1,4,5,700,1,390,AUS,MDW,0,35,4
2462,2008,1,4,5,951,1,124,AUS,PHX,0,46,4
2463,2008,1,4,5,1521,1,120,AUS,PHX,1,46,4
2464,2008,1,4,5,651,1,465,AUS,PHX,1,46,4
2465,2008,1,4,5,1955,1,288,AUS,PHX,0,46,4
2466,2008,1,4,5,1529,1,375,AUS,SAN,0,52,4
2467,2008,1,4,5,929,1,182,AUS,SAN,1,52,4
2468,2008,1,4,5,1621,1,356,AUS,TPA,1,62,4
2469,2008,1,4,5,1402,1,427,BDL,BNA,1,7,5
2470,2008,1,4,5,2119,1,345,BDL,BWI,0,11,5
2471,2008,1,4,5,1513,1,340,BDL,BWI,0,11,5
2472,2008,1,4,5,1339,1,180,BDL,BWI,1,11,5
2473,2008,1,4,5,1030,1,418,BDL,BWI,0,11,5
2474,2008,1,4,5,614,1,334,BDL,BWI,0,11,5
2475,2008,1,4,5,735,1,76,BDL,BWI,0,11,5
2476,2008,1,4,5,1849,1,135,BDL,BWI,1,11,5
2477,2008,1,4,5,1714,1,438,BDL,BWI,0,11,5
2478,2008,1,4,5,805,1,50,BDL,BWI,0,11,5
2479,2008,1,4,5,706,1,429,BDL,LAS,1,28,5
2480,2008,1,4,5,2016,1,352,BDL,MCO,1,34,5
2481,2008,1,4,5,1211,1,488,BDL,MCO,1,34,5
2482,2008,1,4,5,701,1,46,BDL,MCO,1,34,5
2483,2008,1,4,5,1726,1,201,BDL,MDW,1,35,5
2484,2008,1,4,5,1159,1,249,BDL,MDW,0,35,5
2485,2008,1,4,5,645,1,8,BDL,MDW,0,35,5
2486,2008,1,4,5,1013,1,462,BDL,TPA,1,62,5
2487,2008,1,4,5,1929,1,385,BDL,TPA,1,62,5
2488,2008,1,4,5,1521,1,132,BHM,BNA,1,7,6
2489,2008,1,4,5,910,1,259,BHM,BNA,0,7,6
2490,2008,1,4,5,1300,1,319,BHM,BWI,0,11,6
2491,2008,1,4,5,702,1,41,BHM,BWI,0,11,6
2492,2008,1,4,5,1758,1,370,BHM,BWI,1,11,6
2493,2008,1,4,5,1118,1,133,BHM,DAL,1,15,6
2494,2008,1,4,5,814,1,496,BHM,DAL,1,15,6
2495,2008,1,4,5,1731,1,315,BHM,DAL,1,15,6
2496,2008,1,4,5,1028,1,47,BHM,HOU,0,21,6
2497,2008,1,4,5,1658,1,53,BHM,HOU,1,21,6
2498,2008,1,4,5,1451,1,74,BHM,JAX,0,27,6
2499,2008,1,4,5,1016,1,436,BHM,LAS,1,28,6
2500,2008,1,4,5,648,1,220,BHM,MCO,0,34,6
2501,2008,1,4,5,930,1,90,BHM,MCO,0,34,6
2502,2008,1,4,5,1926,1,273,BHM,MCO,1,34,6
2503,2008,1,4,5,640,1,167,BHM,MDW,1,35,6
2504,2008,1,4,5,1445,1,81,BHM,MDW,0,35,6
2505,2008,1,4,5,1220,1,4,BHM,MSY,0,37,6
2506,2008,1,4,5,1940,1,456,BHM,MSY,1,37,6
2507,2008,1,4,5,616,1,454,BHM,MSY,1,37,6
2508,2008,1,4,5,1554,1,476,BHM,PHX,0,46,6
2509,2008,1,4,5,1840,1,119,BHM,SDF,0,54,6
2510,2008,1,4,5,1113,1,207,BHM,SDF,0,54,6
2511,2008,1,4,5,741,1,304,BHM,STL,1,61,6
2512,2008,1,4,5,952,1,129,BHM,TPA,1,62,6
2513,2008,1,4,5,1758,1,129,BHM,TPA,1,62,6
2514,2008,1,4,5,1353,1,444,BHM,TPA,1,62,6
2515,2008,1,4,5,1412,1,145,BNA,AUS,1,4,7
2516,2008,1,4,5,805,1,368,BNA,AUS,0,4,7
2517,2008,1,4,5,1945,1,328,BNA,AUS,0,4,7
2518,2008,1,4,5,1856,1,431,BNA,BDL,1,5,7
2519,2008,1,4,5,1009,1,133,BNA,BHM,1,6,7
2520,2008,1,4,5,1625,1,315,BNA,BHM,1,6,7
2521,2008,1,4,5,911,1,366,BNA,BWI,1,11,7
2522,2008,1,4,5,617,1,223,BNA,BWI,0,11,7
2523,2008,1,4,5,1427,1,26,BNA,BWI,0,11,7
2524,2008,1,4,5,1720,1,257,BNA,BWI,1,11,7
2525,2008,1,4,5,2157,1,80,BNA,BWI,1,11,7
2526,2008,1,4,5,1957,1,445,BNA,BWI,1,11,7
2527,2008,1,4,5,1243,1,337,BNA,BWI,0,11,7
2528,2008,1,4,5,1038,1,1,BNA,BWI,0,11,7
2529,2008,1,4,5,1023,1,259,BNA,CLE,0,12,7
2530,2008,1,4,5,1945,1,25,BNA,CLE,1,12,7
2531,2008,1,4,5,934,1,345,BNA,CMH,1,13,7
2532,2008,1,4,5,1955,1,59,BNA,CMH,1,13,7
2533,2008,1,4,5,936,1,402,BNA,DEN,1,16,7
2534,2008,1,4,5,1902,1,488,BNA,DEN,1,16,7
2535,2008,1,4,5,1411,1,25,BNA,DTW,1,17,7
2536,2008,1,4,5,917,1,7,BNA,DTW,1,17,7
2537,2008,1,4,5,1854,1,479,BNA,DTW,1,17,7
2538,2008,1,4,5,811,1,160,BNA,FLL,1,19,7
2539,2008,1,4,5,1828,1,465,BNA,FLL,1,19,7
2540,2008,1,4,5,2105,1,160,BNA,HOU,0,21,7
2541,2008,1,4,5,844,1,474,BNA,HOU,0,21,7
2542,2008,1,4,5,1342,1,209,BNA,HOU,1,21,7
2543,2008,1,4,5,625,1,39,BNA,HOU,0,21,7
2544,2008,1,4,5,1612,1,288,BNA,HOU,1,21,7
2545,2008,1,4,5,1211,1,166,BNA,JAX,1,27,7
2546,2008,1,4,5,1725,1,390,BNA,JAX,0,27,7
2547,2008,1,4,5,2056,1,14,BNA,JAX,1,27,7
2548,2008,1,4,5,804,1,194,BNA,JAX,1,27,7
2549,2008,1,4,5,1606,1,427,BNA,LAS,1,28,7
2550,2008,1,4,5,1212,1,94,BNA,LAS,1,28,7
2551,2008,1,4,5,2031,1,29,BNA,LAS,1,28,7
2552,2008,1,4,5,634,1,28,BNA,LAS,0,28,7
2553,2008,1,4,5,821,1,494,BNA,LAX,1,29,7
2554,2008,1,4,5,1053,1,241,BNA,LAX,1,29,7
2555,2008,1,4,5,1821,1,287,BNA,LAX,1,29,7
2556,2008,1,4,5,1638,1,132,BNA,MCI,0,33,7
2557,2008,1,4,5,1224,1,237,BNA,MCI,0,33,7
2558,2008,1,4,5,642,1,142,BNA,MCI,0,33,7
2559,2008,1,4,5,2049,1,471,BNA,MCI,1,33,7
2560,2008,1,4,5,645,1,70,BNA,MCO,0,34,7
2561,2008,1,4,5,1745,1,227,BNA,MCO,1,34,7
2562,2008,1,4,5,2233,1,311,BNA,MCO,1,34,7
2563,2008,1,4,5,930,1,23,BNA,MCO,0,34,7
2564,2008,1,4,5,1542,1,367,BNA,MCO,1,34,7
2565,2008,1,4,5,609,1,289,BNA,MDW,0,35,7
2566,2008,1,4,5,1809,1,56,BNA,MDW,1,35,7
2567,2008,1,4,5,2057,1,286,BNA,MDW,0,35,7
2568,2008,1,4,5,1301,1,492,BNA,MDW,0,35,7
2569,2008,1,4,5,1146,1,194,BNA,MDW,1,35,7
2570,2008,1,4,5,1811,1,463,BNA,MDW,1,35,7
2571,2008,1,4,5,2009,1,205,BNA,MDW,0,35,7
2572,2008,1,4,5,954,1,303,BNA,MDW,1,35,7
2573,2008,1,4,5,748,1,279,BNA,MDW,0,35,7
2574,2008,1,4,5,1744,1,296,BNA,MSY,1,37,7
2575,2008,1,4,5,1002,1,232,BNA,MSY,1,37,7
2576,2008,1,4,5,1423,1,472,BNA,OAK,1,38,7
2577,2008,1,4,5,1545,1,37,BNA,ONT,1,41,7
2578,2008,1,4,5,648,1,37,BNA,PHL,0,45,7
2579,2008,1,4,5,1112,1,198,BNA,PHL,0,45,7
2580,2008,1,4,5,1814,1,113,BNA,PHL,1,45,7
2581,2008,1,4,5,1150,1,439,BNA,PHX,1,46,7
2582,2008,1,4,5,723,1,189,BNA,PHX,1,46,7
2583,2008,1,4,5,1851,1,100,BNA,PHX,1,46,7
2584,2008,1,4,5,1507,1,404,BNA,PHX,0,46,7
2585,2008,1,4,5,1630,1,211,BNA,PVD,0,48,7
2586,2008,1,4,5,850,1,404,BNA,RDU,0,49,7
2587,2008,1,4,5,1825,1,15,BNA,RDU,1,49,7
2588,2008,1,4,5,1958,1,237,BNA,RDU,1,49,7
2589,2008,1,4,5,1414,1,173,BNA,RDU,0,49,7
2590,2008,1,4,5,612,1,77,BNA,RDU,0,49,7
2591,2008,1,4,5,1408,1,8,BNA,SAN,0,52,7
2592,2008,1,4,5,721,1,192,BNA,SAN,1,52,7
2593,2008,1,4,5,1928,1,299,BNA,SAT,0,53,7
2594,2008,1,4,5,837,1,401,BNA,SAT,1,53,7
2595,2008,1,4,5,1618,1,230,BNA,SEA,1,55,7
2596,2008,1,4,5,2129,1,494,BNA,TPA,1,62,7
2597,2008,1,4,5,1815,1,136,BNA,TPA,1,62,7
2598,2008,1,4,5,1429,1,399,BNA,TPA,1,62,7
2599,2008,1,4,5,929,1,217,BNA,TPA,0,62,7
2600,2008,1,4,5,610,1,1,BNA,TPA,0,62,7
2601,2008,1,4,5,2133,1,346,BOI,GEG,1,20,8
2602,2008,1,4,5,1021,1,453,BOI,GEG,0,20,8
2603,2008,1,4,5,1722,1,182,BOI,GEG,1,20,8
2604,2008,1,4,5,1010,1,392,BOI,LAS,1,28,8
2605,2008,1,4,5,1847,1,392,BOI,LAS,1,28,8
2606,2008,1,4,5,1550,1,30,BOI,OAK,1,38,8
2607,2008,1,4,5,649,1,250,BOI,OAK,0,38,8
2608,2008,1,4,5,1230,1,388,BOI,PDX,0,44,8
2609,2008,1,4,5,2003,1,153,BOI,PDX,1,44,8
2610,2008,1,4,5,855,1,264,BOI,PDX,0,44,8
2611,2008,1,4,5,904,1,68,BOI,RNO,0,50,8
2612,2008,1,4,5,1312,1,453,BOI,RNO,1,50,8
2613,2008,1,4,5,1949,1,291,BOI,RNO,1,50,8
2614,2008,1,4,5,627,1,344,BOI,SEA,0,55,8
2615,2008,1,4,5,1800,1,238,BOI,SEA,0,55,8
2616,2008,1,4,5,1204,1,30,BOI,SEA,1,55,8
2617,2008,1,4,5,704,1,267,BOI,SLC,0,58,8
2618,2008,1,4,5,1321,1,185,BOI,SLC,1,58,8
2619,2008,1,4,5,1557,1,102,BOI,SLC,1,58,8
2620,2008,1,4,5,2033,1,43,BUF,BWI,0,11,9
2621,2008,1,4,5,1837,1,162,BUF,BWI,1,11,9
2622,2008,1,4,5,840,1,450,BUF,BWI,1,11,9
2623,2008,1,4,5,1133,1,149,BUF,BWI,1,11,9
2624,2008,1,4,5,1405,1,414,BUF,BWI,1,11,9
2625,2008,1,4,5,631,1,91,BUF,BWI,1,11,9
2626,2008,1,4,5,1617,1,371,BUF,BWI,1,11,9
2627,2008,1,4,5,1129,1,223,BUF,LAS,1,28,9
2628,2008,1,4,5,1328,1,500,BUF,MCO,1,34,9
2629,2008,1,4,5,734,1,180,BUF,MCO,1,34,9
2630,2008,1,4,5,1827,1,217,BUF,MCO,1,34,9
2631,2008,1,4,5,956,1,32,BUF,MDW,1,35,9
2632,2008,1,4,5,701,1,232,BUF,MDW,1,35,9
2633,2008,1,4,5,1759,1,411,BUF,MDW,1,35,9
2634,2008,1,4,5,1643,1,495,BUF,PHX,1,46,9
2635,2008,1,4,5,800,1,414,BUF,TPA,1,62,9
2636,2008,1,4,5,1537,1,170,BUF,TPA,1,62,9
2637,2008,1,4,5,1821,1,312,BUR,LAS,1,28,10
2638,2008,1,4,5,808,1,103,BUR,LAS,0,28,10
2639,2008,1,4,5,853,1,329,BUR,LAS,1,28,10
2640,2008,1,4,5,1139,1,396,BUR,LAS,1,28,10
2641,2008,1,4,5,1228,1,150,BUR,LAS,1,28,10
2642,2008,1,4,5,1010,1,36,BUR,LAS,1,28,10
2643,2008,1,4,5,1505,1,305,BUR,LAS,1,28,10
2644,2008,1,4,5,1502,1,311,BUR,LAS,1,28,10
2645,2008,1,4,5,1553,1,250,BUR,LAS,1,28,10
2646,2008,1,4,5,1840,1,216,BUR,LAS,1,28,10
2647,2008,1,4,5,2148,1,109,BUR,LAS,1,28,10
2648,2008,1,4,5,1942,1,472,BUR,LAS,1,28,10
2649,2008,1,4,5,713,1,336,BUR,LAS,0,28,10
2650,2008,1,4,5,1443,1,398,BUR,OAK,1,38,10
2651,2008,1,4,5,2200,1,39,BUR,OAK,1,38,10
2652,2008,1,4,5,1956,1,272,BUR,OAK,1,38,10
2653,2008,1,4,5,909,1,105,BUR,OAK,0,38,10
2654,2008,1,4,5,816,1,389,BUR,OAK,1,38,10
2655,2008,1,4,5,1354,1,428,BUR,OAK,1,38,10
2656,2008,1,4,5,1501,1,349,BUR,OAK,1,38,10
2657,2008,1,4,5,1227,1,80,BUR,OAK,1,38,10
2658,2008,1,4,5,1714,1,141,BUR,OAK,1,38,10
2659,2008,1,4,5,2106,1,325,BUR,OAK,1,38,10
2660,2008,1,4,5,1751,1,236,BUR,OAK,1,38,10
2661,2008,1,4,5,1710,1,368,BUR,OAK,1,38,10
2662,2008,1,4,5,1910,1,439,BUR,OAK,1,38,10
2663,2008,1,4,5,1817,1,265,BUR,OAK,1,38,10
2664,2008,1,4,5,702,1,219,BUR,OAK,1,38,10
2665,2008,1,4,5,1026,1,164,BUR,PHX,1,46,10
2666,2008,1,4,5,2126,1,37,BUR,PHX,1,46,10
2667,2008,1,4,5,2108,1,396,BUR,PHX,1,46,10
2668,2008,1,4,5,1650,1,477,BUR,PHX,1,46,10
2669,2008,1,4,5,1343,1,14,BUR,PHX,1,46,10
2670,2008,1,4,5,954,1,157,BUR,PHX,1,46,10
2671,2008,1,4,5,1851,1,83,BUR,PHX,1,46,10
2672,2008,1,4,5,823,1,400,BUR,PHX,0,46,10
2673,2008,1,4,5,1450,1,163,BUR,PHX,1,46,10
2674,2008,1,4,5,800,1,313,BUR,PHX,1,46,10
2675,2008,1,4,5,1939,1,55,BUR,SJC,1,57,10
2676,2008,1,4,5,2013,1,141,BUR,SJC,1,57,10
2677,2008,1,4,5,1540,1,400,BUR,SJC,1,57,10
2678,2008,1,4,5,1202,1,174,BUR,SJC,1,57,10
2679,2008,1,4,5,2133,1,50,BUR,SJC,1,57,10
2680,2008,1,4,5,1428,1,313,BUR,SJC,1,57,10
2681,2008,1,4,5,1630,1,455,BUR,SJC,1,57,10
2682,2008,1,4,5,1254,1,143,BUR,SJC,1,57,10
2683,2008,1,4,5,703,1,36,BUR,SJC,0,57,10
2684,2008,1,4,5,932,1,80,BUR,SJC,1,57,10
2685,2008,1,4,5,2025,1,200,BUR,SMF,1,59,10
2686,2008,1,4,5,737,1,419,BUR,SMF,1,59,10
2687,2008,1,4,5,2116,1,406,BUR,SMF,1,59,10
2688,2008,1,4,5,1651,1,161,BUR,SMF,1,59,10
2689,2008,1,4,5,1214,1,291,BUR,SMF,1,59,10
2690,2008,1,4,5,1353,1,141,BUR,SMF,1,59,10
2691,2008,1,4,5,1841,1,23,BUR,SMF,1,59,10
2692,2008,1,4,5,1533,1,216,BUR,SMF,1,59,10
2693,2008,1,4,5,1202,1,28,BUR,SMF,1,59,10
2694,2008,1,4,5,1423,1,263,BWI,ABQ,0,1,11
2695,2008,1,4,5,1748,1,224,BWI,ALB,0,2,11
2696,2008,1,4,5,1339,1,334,BWI,ALB,0,2,11
2697,2008,1,4,5,836,1,360,BWI,ALB,1,2,11
2698,2008,1,4,5,1652,1,481,BWI,ALB,1,2,11
2699,2008,1,4,5,657,1,409,BWI,ALB,0,2,11
2700,2008,1,4,5,1035,1,77,BWI,ALB,1,2,11
2701,2008,1,4,5,2042,1,219,BWI,ALB,0,2,11
2702,2008,1,4,5,1424,1,49,BWI,AUS,1,4,11
2703,2008,1,4,5,916,1,76,BWI,AUS,1,4,11
2704,2008,1,4,5,1958,1,345,BWI,BDL,1,5,11
2705,2008,1,4,5,2027,1,123,BWI,BDL,0,5,11
2706,2008,1,4,5,1332,1,340,BWI,BDL,0,5,11
2707,2008,1,4,5,2136,1,490,BWI,BDL,1,5,11
2708,2008,1,4,5,837,1,462,BWI,BDL,1,5,11
2709,2008,1,4,5,1545,1,201,BWI,BDL,0,5,11
2710,2008,1,4,5,1028,1,249,BWI,BDL,0,5,11
2711,2008,1,4,5,1751,1,385,BWI,BDL,1,5,11
2712,2008,1,4,5,633,1,50,BWI,BDL,0,5,11
2713,2008,1,4,5,1828,1,456,BWI,BHM,1,6,11
2714,2008,1,4,5,1317,1,81,BWI,BHM,1,6,11
2715,2008,1,4,5,813,1,129,BWI,BHM,0,6,11
2716,2008,1,4,5,710,1,494,BWI,BNA,1,7,11
2717,2008,1,4,5,1402,1,37,BWI,BNA,1,7,11
2718,2008,1,4,5,922,1,241,BWI,BNA,0,7,11
2719,2008,1,4,5,2056,1,156,BWI,BNA,0,7,11
2720,2008,1,4,5,1123,1,337,BWI,BNA,0,7,11
2721,2008,1,4,5,802,1,23,BWI,BNA,0,7,11
2722,2008,1,4,5,1650,1,287,BWI,BNA,0,7,11
2723,2008,1,4,5,1923,1,471,BWI,BNA,1,7,11
2724,2008,1,4,5,947,1,223,BWI,BUF,1,9,11
2725,2008,1,4,5,705,1,450,BWI,BUF,1,9,11
2726,2008,1,4,5,1156,1,500,BWI,BUF,1,9,11
2727,2008,1,4,5,1656,1,162,BWI,BUF,1,9,11
2728,2008,1,4,5,2129,1,180,BWI,BUF,1,9,11
2729,2008,1,4,5,1919,1,43,BWI,BUF,1,9,11
2730,2008,1,4,5,1403,1,170,BWI,BUF,1,9,11
2731,2008,1,4,5,903,1,10,BWI,CLE,0,12,11
2732,2008,1,4,5,1818,1,112,BWI,CLE,1,12,11
2733,2008,1,4,5,1307,1,276,BWI,CLE,0,12,11
2734,2008,1,4,5,2016,1,319,BWI,CLE,1,12,11
2735,2008,1,4,5,835,1,256,BWI,CMH,0,13,11
2736,2008,1,4,5,1629,1,39,BWI,CMH,1,13,11
2737,2008,1,4,5,621,1,474,BWI,CMH,0,13,11
2738,2008,1,4,5,1856,1,423,BWI,CMH,1,13,11
2739,2008,1,4,5,1340,1,89,BWI,CMH,0,13,11
2740,2008,1,4,5,716,1,33,BWI,DEN,1,16,11
2741,2008,1,4,5,1220,1,418,BWI,DEN,1,16,11
2742,2008,1,4,5,1857,1,239,BWI,DEN,1,16,11
2743,2008,1,4,5,752,1,166,BWI,DTW,0,17,11
2744,2008,1,4,5,1944,1,131,BWI,DTW,0,17,11
2745,2008,1,4,5,1137,1,399,BWI,DTW,1,17,11
2746,2008,1,4,5,1524,1,221,BWI,DTW,1,17,11
2747,2008,1,4,5,1333,1,345,BWI,FLL,0,19,11
2748,2008,1,4,5,645,1,34,BWI,FLL,0,19,11
2749,2008,1,4,5,1803,1,188,BWI,FLL,1,19,11
2750,2008,1,4,5,2027,1,135,BWI,FLL,1,19,11
2751,2008,1,4,5,950,1,50,BWI,FLL,0,19,11
2752,2008,1,4,5,700,1,382,BWI,HOU,1,21,11
2753,2008,1,4,5,2001,1,462,BWI,HOU,1,21,11
2754,2008,1,4,5,1207,1,177,BWI,HOU,1,21,11
2755,2008,1,4,5,1701,1,316,BWI,HOU,1,21,11
